tag,dataset,n_splits,task_type,coverage,coverage_pos,coverage_neg,mean_set_size,pct_ambiguous,pct_empty,n_tasks_scored,n,coverage_gap
desc,tox21,5,classification,0.9913158458014374,0.9758068783068783,0.9918113941573086,1.9307118194147193,93.33333333333333,0.2621513918613959,12.0,725.0,9.131584580143738
gin_ref,tox21,5,classification,0.9920864855788132,0.9696560846560847,0.9928247921091884,1.9325887826601036,93.33333333333334,0.07445506732297755,12.0,725.0,9.208648557881318
desc_nopw,tox21,5,classification,0.9173227273426289,0.3591739100631239,0.9487834804474549,1.1759378727561711,21.666666666666668,4.072879391049559,12.0,725.0,1.7322727342628923
